Bubble Sort,Random list,128,0.00518075625102
Insertion Sort,Random list,4096,2.147443374
Insertion Sort,Repetitions list,4096,2.11172763507
Insertion Sort,Sorted list,4096,2.14958524704
Insertion Sort,Sorted rep. list,4096,2.11613202095
Qick Sort,Random list,4096,1.04275496801
Qick Sort,Repetitions list,4096,0.948321342468
Qick Sort,Sorted list,4096,1.02298204104
Qick Sort,Sorted rep. list,4096,0.948351780574
Qick Sort (RP),Random list,4096,0.897313117981
Qick Sort (RP),Repetitions list,4096,0.870633125305
Qick Sort (RP),Sorted list,4096,0.894165039062
Qick Sort (RP),Sorted rep. list,4096,0.842305103938
Bubble Sort,Random list,4224,5.93960515658
Bubble Sort,Repetitions list,4224,9.70229570071
Bubble Sort,Sorted list,4224,5.90602461497
Bubble Sort,Sorted rep. list,4224,9.70015494029
Insertion Sort,Random list,4224,2.27583201726
Insertion Sort,Repetitions list,4224,2.23614295324
Insertion Sort,Sorted list,4224,2.27251887321
Insertion Sort,Sorted rep. list,4224,2.23652044932
Qick Sort,Random list,4224,1.07494656245
Qick Sort,Repetitions list,4224,0.988777399063
Qick Sort,Sorted list,4224,1.07296466827
Qick Sort,Sorted rep. list,4224,0.988454341888
Qick Sort (RP),Random list,4224,0.932645241419
Qick Sort (RP),Repetitions list,4224,0.863336404165
Qick Sort (RP),Sorted list,4224,0.926891883214
Qick Sort (RP),Sorted rep. list,4224,0.893597682317
Bubble Sort,Random list,4352,6.28022527695
Bubble Sort,Repetitions list,4352,10.3379294078
Bubble Sort,Sorted list,4352,6.27555012703
Bubble Sort,Sorted rep. list,4352,10.322201252
Insertion Sort,Random list,4352,2.41224972407
Insertion Sort,Repetitions list,4352,2.37943768501
Insertion Sort,Sorted list,4352,2.42204968135
Insertion Sort,Sorted rep. list,4352,2.38318737348
Qick Sort,Random list,4352,1.11327640216
Qick Sort,Repetitions list,4352,1.01973970731
Qick Sort,Sorted list,4352,1.10739676158
Qick Sort,Sorted rep. list,4352,1.0219010512
Qick Sort (RP),Random list,4352,0.995489994685
Qick Sort (RP),Repetitions list,4352,0.918023745219
Qick Sort (RP),Sorted list,4352,0.984393278758
Qick Sort (RP),Sorted rep. list,4352,0.911071062088
Bubble Sort,Random list,4480,6.6649723053
Bubble Sort,Repetitions list,4480,10.9433259964
Bubble Sort,Sorted list,4480,6.63110097249
Bubble Sort,Sorted rep. list,4480,10.9514648914
Insertion Sort,Random list,4480,2.56597304344
Insertion Sort,Repetitions list,4480,2.5255420208
Insertion Sort,Sorted list,4480,2.56215707461
Insertion Sort,Sorted rep. list,4480,2.52551102638
Qick Sort,Random list,4480,1.15711593628
Qick Sort,Repetitions list,4480,1.05192136765
Qick Sort,Sorted list,4480,1.15639058749
Qick Sort,Sorted rep. list,4480,1.05946000417
Qick Sort (RP),Random list,4480,1.01026598612
Qick Sort (RP),Repetitions list,4480,0.934280713399
Qick Sort (RP),Sorted list,4480,1.01604239146
Qick Sort (RP),Sorted rep. list,4480,0.928565263748
Bubble Sort,Random list,4608,7.03696767489
Bubble Sort,Repetitions list,4608,11.6016740799
Bubble Sort,Sorted list,4608,7.04541881879
Bubble Sort,Sorted rep. list,4608,11.6107956568
Insertion Sort,Random list,4608,2.72171974182
Insertion Sort,Repetitions list,4608,2.67654339472
Insertion Sort,Sorted list,4608,2.72215255102
Insertion Sort,Sorted rep. list,4608,2.67706362406
Qick Sort,Random list,4608,1.19265333811
Qick Sort,Repetitions list,4608,1.09390433629
Qick Sort,Sorted list,4608,1.19195954005
Qick Sort,Sorted rep. list,4608,1.08675456047
Qick Sort (RP),Random list,4608,1.06484905879
Qick Sort (RP),Repetitions list,4608,0.959131081899
Qick Sort (RP),Sorted list,4608,1.09396894773
Qick Sort (RP),Sorted rep. list,4608,0.969245354335
Bubble Sort,Random list,4736,7.40818699201
Bubble Sort,Repetitions list,4736,12.2059393724
Bubble Sort,Sorted list,4736,7.39482005437
Bubble Sort,Sorted rep. list,4736,12.1969805559
Insertion Sort,Random list,4736,2.86282324791
Insertion Sort,Repetitions list,4736,2.81099534035
Insertion Sort,Sorted list,4736,2.84994610151
Insertion Sort,Sorted rep. list,4736,2.80521066984
Qick Sort,Random list,4736,1.22072736422
Qick Sort,Repetitions list,4736,1.12066626549
Qick Sort,Sorted list,4736,1.21977066994
Qick Sort,Sorted rep. list,4736,1.12071466446
Qick Sort (RP),Random list,4736,1.10289057096
Qick Sort (RP),Repetitions list,4736,1.00422430038
Qick Sort (RP),Sorted list,4736,1.11867292722
Qick Sort (RP),Sorted rep. list,4736,1.05339797338
Bubble Sort,Random list,4864,7.83891693751
Bubble Sort,Repetitions list,4864,12.8869499365
Bubble Sort,Sorted list,4864,7.8250673612
Bubble Sort,Sorted rep. list,4864,12.8744259675
Insertion Sort,Random list,4864,3.02243932088
Insertion Sort,Repetitions list,4864,2.97002569834
Insertion Sort,Sorted list,4864,3.02720975876
Insertion Sort,Sorted rep. list,4864,2.96947662036
Qick Sort,Random list,4864,1.2606707414
Qick Sort,Repetitions list,4864,1.14802400271
Qick Sort,Sorted list,4864,1.2562696139
Qick Sort,Sorted rep. list,4864,1.15293455124
Qick Sort (RP),Random list,4864,1.14343460401
Qick Sort (RP),Repetitions list,4864,1.02640112241
Qick Sort (RP),Sorted list,4864,1.11426035563
Qick Sort (RP),Sorted rep. list,4864,1.05041201909
Bubble Sort,Random list,4992,8.29636764526
Bubble Sort,Repetitions list,4992,13.615799427
Bubble Sort,Sorted list,4992,8.24004300435
Bubble Sort,Sorted rep. list,4992,13.6072349548
Insertion Sort,Random list,4992,3.19795441628
Insertion Sort,Repetitions list,4992,3.16516002019
Insertion Sort,Sorted list,4992,3.19365970294
Insertion Sort,Sorted rep. list,4992,3.14207665126
Qick Sort,Random list,4992,1.32000668844
Qick Sort,Repetitions list,4992,1.19403465589
Qick Sort,Sorted list,4992,1.30301896731
Qick Sort,Sorted rep. list,4992,1.18546024958
Qick Sort (RP),Random list,4992,1.22188901901
Qick Sort (RP),Repetitions list,4992,1.07292437553
Qick Sort (RP),Sorted list,4992,1.14983503024
Qick Sort (RP),Sorted rep. list,4992,1.1048549811
Bubble Sort,Random list,5120,8.68793296814
Bubble Sort,Repetitions list,5120,14.3162186146
Bubble Sort,Sorted list,5120,8.67893966039
Bubble Sort,Sorted rep. list,5120,14.2848933538
Insertion Sort,Random list,5120,3.34176898003
Insertion Sort,Repetitions list,5120,3.28747232755
Insertion Sort,Sorted list,5120,3.3428346316
Insertion Sort,Sorted rep. list,5120,3.28894607226
Qick Sort,Random list,5120,1.33169229825
Qick Sort,Repetitions list,5120,1.225426356
Qick Sort,Sorted list,5120,1.32996328672
Qick Sort,Sorted rep. list,5120,1.22571190198
Qick Sort (RP),Random list,5120,1.24165646235
Qick Sort (RP),Repetitions list,5120,1.09441328049
Qick Sort (RP),Sorted list,5120,1.2046500047
Qick Sort (RP),Sorted rep. list,5120,1.0901491642
Bubble Sort,Random list,5248,9.17584029833
Bubble Sort,Repetitions list,5248,15.0423483849
Bubble Sort,Sorted list,5248,9.12951604525
Bubble Sort,Sorted rep. list,5248,15.0050946077
Insertion Sort,Random list,5248,3.52557929357
Insertion Sort,Repetitions list,5248,3.46294673284
Insertion Sort,Sorted list,5248,3.51997264226
Insertion Sort,Sorted rep. list,5248,3.46247998873
Qick Sort,Random list,5248,1.36735288302
Qick Sort,Repetitions list,5248,1.25671569506
Qick Sort,Sorted list,5248,1.36383199692
Qick Sort,Sorted rep. list,5248,1.25552940369
Qick Sort (RP),Random list,5248,1.25589927038
Qick Sort (RP),Repetitions list,5248,1.13619709015
Qick Sort (RP),Sorted list,5248,1.2365407149
Qick Sort (RP),Sorted rep. list,5248,1.12996546427
Bubble Sort,Random list,5376,9.62572526932
Bubble Sort,Repetitions list,5376,15.7708717187
Bubble Sort,Sorted list,5376,9.72317926089
Bubble Sort,Sorted rep. list,5376,15.7873965899
Insertion Sort,Random list,5376,3.69491561254
Insertion Sort,Repetitions list,5376,3.64628267288
Insertion Sort,Sorted list,5376,3.69734668732
Insertion Sort,Sorted rep. list,5376,3.63828635216
Qick Sort,Random list,5376,1.41285355886
Qick Sort,Repetitions list,5376,1.29520789782
Qick Sort,Sorted list,5376,1.39618905385
Qick Sort,Sorted rep. list,5376,1.29701972008
Qick Sort (RP),Random list,5376,1.27983434995
Qick Sort (RP),Repetitions list,5376,1.15915473302
Qick Sort (RP),Sorted list,5376,1.30074191093
Qick Sort (RP),Sorted rep. list,5376,1.16051705678
Bubble Sort,Random list,5504,10.0798282623
Bubble Sort,Repetitions list,5504,16.4731613
Bubble Sort,Sorted list,5504,10.0380086104
Bubble Sort,Sorted rep. list,5504,16.4552879333
Insertion Sort,Random list,5504,3.86490496
Insertion Sort,Repetitions list,5504,3.79999939601
Insertion Sort,Sorted list,5504,3.8696103096
Insertion Sort,Sorted rep. list,5504,3.79734261831
Qick Sort,Random list,5504,1.43434691429
Qick Sort,Repetitions list,5504,1.32350341479
Qick Sort,Sorted list,5504,1.44914046923
Qick Sort,Sorted rep. list,5504,1.32478713989
Qick Sort (RP),Random list,5504,1.31135972341
Qick Sort (RP),Repetitions list,5504,1.22465491295
Qick Sort (RP),Sorted list,5504,1.29743568103
Qick Sort (RP),Sorted rep. list,5504,1.20060793559
Bubble Sort,Random list,5632,10.5506881078
Bubble Sort,Repetitions list,5632,17.3158607483
Bubble Sort,Sorted list,5632,10.5490391254
Bubble Sort,Sorted rep. list,5632,17.3189024925
Insertion Sort,Random list,5632,4.06385397911
Insertion Sort,Repetitions list,5632,3.99304668109
Insertion Sort,Sorted list,5632,4.06469972928
Insertion Sort,Sorted rep. list,5632,3.99001264572
Qick Sort,Random list,5632,1.48572961489
Qick Sort,Repetitions list,5632,1.36322466532
Qick Sort,Sorted list,5632,1.46968332926
Qick Sort,Sorted rep. list,5632,1.374518315
Qick Sort (RP),Random list,5632,1.34003893534
Qick Sort (RP),Repetitions list,5632,1.27032399178
Qick Sort (RP),Sorted list,5632,1.36659741402
Qick Sort (RP),Sorted rep. list,5632,1.25652798017
Bubble Sort,Random list,5760,11.0394936403
Bubble Sort,Repetitions list,5760,18.0511606534
Bubble Sort,Sorted list,5760,11.0420910517
Bubble Sort,Sorted rep. list,5760,18.0786086718
Insertion Sort,Random list,5760,4.23850162824
Insertion Sort,Repetitions list,5760,4.16723108292
Insertion Sort,Sorted list,5760,4.2326019605
Insertion Sort,Sorted rep. list,5760,4.17313440641
Qick Sort,Random list,5760,1.53098940849
Qick Sort,Repetitions list,5760,1.39813892047
Qick Sort,Sorted list,5760,1.5055929025
Qick Sort,Sorted rep. list,5760,1.39589413007
Qick Sort (RP),Random list,5760,1.39398821195
Qick Sort (RP),Repetitions list,5760,1.30736700694
Qick Sort (RP),Sorted list,5760,1.4249133269
Qick Sort (RP),Sorted rep. list,5760,1.28696195285
Bubble Sort,Random list,5888,11.5394176642
Bubble Sort,Repetitions list,5888,18.9232852459
Bubble Sort,Sorted list,5888,11.4726386865
Bubble Sort,Sorted rep. list,5888,18.9211933613
Insertion Sort,Random list,5888,4.43761205673
Insertion Sort,Repetitions list,5888,4.36244630814
Insertion Sort,Sorted list,5888,4.41664838791
Insertion Sort,Sorted rep. list,5888,4.3577123483
Qick Sort,Random list,5888,1.57227595647
Qick Sort,Repetitions list,5888,1.43449687958
Qick Sort,Sorted list,5888,1.54709275564
Qick Sort,Sorted rep. list,5888,1.4336643219
Qick Sort (RP),Random list,5888,1.43313002586
Qick Sort (RP),Repetitions list,5888,1.34146873156
Qick Sort (RP),Sorted list,5888,1.42062274615
Qick Sort (RP),Sorted rep. list,5888,1.30898833275
Bubble Sort,Random list,6016,12.0823297501
Bubble Sort,Repetitions list,6016,19.7170279821
Bubble Sort,Sorted list,6016,12.0164388816
Bubble Sort,Sorted rep. list,6016,19.7435607115
Insertion Sort,Random list,6016,4.6572394371
Insertion Sort,Repetitions list,6016,4.5596593221
Insertion Sort,Sorted list,6016,4.63808210691
Insertion Sort,Sorted rep. list,6016,4.55930097898
Qick Sort,Random list,6016,1.6169295311
Qick Sort,Repetitions list,6016,1.46407055855
Qick Sort,Sorted list,6016,1.59929998716
Qick Sort,Sorted rep. list,6016,1.453900973
Qick Sort (RP),Random list,6016,1.47295069695
Qick Sort (RP),Repetitions list,6016,1.36995903651
Qick Sort (RP),Sorted list,6016,1.46951603889
Qick Sort (RP),Sorted rep. list,6016,1.32734028498
Bubble Sort,Random list,6144,12.5813260078
Bubble Sort,Repetitions list,6144,20.5499440034
Bubble Sort,Sorted list,6144,12.5213640531
Bubble Sort,Sorted rep. list,6144,20.5904137293
Insertion Sort,Random list,6144,4.82227365176
Insertion Sort,Repetitions list,6144,4.74655508995
Insertion Sort,Sorted list,6144,4.81272896131
Insertion Sort,Sorted rep. list,6144,4.74715002378
Qick Sort,Random list,6144,1.64586210251
Qick Sort,Repetitions list,6144,1.49835673968
Qick Sort,Sorted list,6144,1.63926410675
Qick Sort,Sorted rep. list,6144,1.51917235057
Qick Sort (RP),Random list,6144,1.52360963821
Qick Sort (RP),Repetitions list,6144,1.38313277562
Qick Sort (RP),Sorted list,6144,1.48197658857
Qick Sort (RP),Sorted rep. list,6144,1.40233564377
Bubble Sort,Random list,6272,13.1275900205
Bubble Sort,Repetitions list,6272,21.5857333342
Bubble Sort,Sorted list,6272,13.051179409
Bubble Sort,Sorted rep. list,6272,21.450516065
Insertion Sort,Random list,6272,5.03344066938
Insertion Sort,Repetitions list,6272,5.02387332916
Insertion Sort,Sorted list,6272,5.02162035306
Insertion Sort,Sorted rep. list,6272,4.94461790721
Qick Sort,Random list,6272,1.68363960584
Qick Sort,Repetitions list,6272,1.53908054034
Qick Sort,Sorted list,6272,1.68715659777
Qick Sort,Sorted rep. list,6272,1.52785770098
Qick Sort (RP),Random list,6272,1.53491266569
Qick Sort (RP),Repetitions list,6272,1.42359566689
Qick Sort (RP),Sorted list,6272,1.55050126712
Qick Sort (RP),Sorted rep. list,6272,1.44546707471
Bubble Sort,Random list,6400,13.6142659187
Bubble Sort,Repetitions list,6400,22.3879362742
Bubble Sort,Sorted list,6400,13.6396669547
Bubble Sort,Sorted rep. list,6400,22.3226332664
Insertion Sort,Random list,6400,5.24032966296
Insertion Sort,Repetitions list,6400,5.16089367867
Insertion Sort,Sorted list,6400,5.22898022334
Insertion Sort,Sorted rep. list,6400,5.1552716891
Qick Sort,Random list,6400,1.70812567075
Qick Sort,Repetitions list,6400,1.5733367602
Qick Sort,Sorted list,6400,1.72184991837
Qick Sort,Sorted rep. list,6400,1.57404057185
Qick Sort (RP),Random list,6400,1.57673859596
Qick Sort (RP),Repetitions list,6400,1.49429734548
Qick Sort (RP),Sorted list,6400,1.55737924576
Qick Sort (RP),Sorted rep. list,6400,1.46195062002
Bubble Sort,Random list,6528,14.2712017695
Bubble Sort,Repetitions list,6528,23.2986887296
Bubble Sort,Sorted list,6528,14.1848591169
Bubble Sort,Sorted rep. list,6528,23.2449436982
Insertion Sort,Random list,6528,5.47074302038
Insertion Sort,Repetitions list,6528,5.37933127085
Insertion Sort,Sorted list,6528,5.4713631471
Insertion Sort,Sorted rep. list,6528,5.36923646927
Qick Sort,Random list,6528,1.7498412927
Qick Sort,Repetitions list,6528,1.60237232844
Qick Sort,Sorted list,6528,1.75301337242
Qick Sort,Sorted rep. list,6528,1.5987452666
Qick Sort (RP),Random list,6528,1.64991792043
Qick Sort (RP),Repetitions list,6528,1.51245268186
Qick Sort (RP),Sorted list,6528,1.60149272283
Qick Sort (RP),Sorted rep. list,6528,1.51375691096
Bubble Sort,Random list,6656,14.7792830467
Bubble Sort,Repetitions list,6656,24.172074
Bubble Sort,Sorted list,6656,14.7570765813
Bubble Sort,Sorted rep. list,6656,24.1915299892
Insertion Sort,Random list,6656,5.66954604785
Insertion Sort,Repetitions list,6656,5.5720094045
Insertion Sort,Sorted list,6656,5.6834042867
Insertion Sort,Sorted rep. list,6656,5.58323136965
Qick Sort,Random list,6656,1.78090898196
Qick Sort,Repetitions list,6656,1.6326640447
Qick Sort,Sorted list,6656,1.78511826197
Qick Sort,Sorted rep. list,6656,1.62312539419
Qick Sort (RP),Random list,6656,1.67717369397
Qick Sort (RP),Repetitions list,6656,1.49753157298
Qick Sort (RP),Sorted list,6656,1.64549477895
Qick Sort (RP),Sorted rep. list,6656,1.49561095238
Bubble Sort,Random list,6784,15.3634675344
Bubble Sort,Repetitions list,6784,25.1322878202
Bubble Sort,Sorted list,6784,15.3463130792
Bubble Sort,Sorted rep. list,6784,25.1623136997
Insertion Sort,Random list,6784,5.89212330182
Insertion Sort,Repetitions list,6784,5.7965139548
Insertion Sort,Sorted list,6784,5.88052805265
Insertion Sort,Sorted rep. list,6784,5.80130592982
Qick Sort,Random list,6784,1.81470108032
Qick Sort,Repetitions list,6784,1.67769066493
Qick Sort,Sorted list,6784,1.80988844236
Qick Sort,Sorted rep. list,6784,1.66224638621
Qick Sort (RP),Random list,6784,1.76653973262
Qick Sort (RP),Repetitions list,6784,1.5447716713
Qick Sort (RP),Sorted list,6784,1.70627268155
Qick Sort (RP),Sorted rep. list,6784,1.54872059822
Bubble Sort,Random list,6912,16.1677343051
Bubble Sort,Repetitions list,6912,26.4641400178
Bubble Sort,Sorted list,6912,16.3047146797
Bubble Sort,Sorted rep. list,6912,26.4505413373
Insertion Sort,Random list,6912,6.12487395604
Insertion Sort,Repetitions list,6912,6.00944542885
Insertion Sort,Sorted list,6912,6.11312365532
Insertion Sort,Sorted rep. list,6912,6.01149455706
Qick Sort,Random list,6912,1.84210729599
Qick Sort,Repetitions list,6912,1.69567195574
Qick Sort,Sorted list,6912,1.84748808543
Qick Sort,Sorted rep. list,6912,1.69319836299
Qick Sort (RP),Random list,6912,1.7165813446
Qick Sort (RP),Repetitions list,6912,1.61095007261
Qick Sort (RP),Sorted list,6912,1.74059661229
Qick Sort (RP),Sorted rep. list,6912,1.61851501465
Bubble Sort,Random list,7040,16.7096993128
Bubble Sort,Repetitions list,7040,27.1365124385
Bubble Sort,Sorted list,7040,16.6085000038
Bubble Sort,Sorted rep. list,7040,27.1446726322
Insertion Sort,Random list,7040,6.38620861371
Insertion Sort,Repetitions list,7040,6.25117373466
Insertion Sort,Sorted list,7040,6.35499493281
Insertion Sort,Sorted rep. list,7040,6.25040968259
Qick Sort,Random list,7040,1.9101053079
Qick Sort,Repetitions list,7040,1.73602859179
Qick Sort,Sorted list,7040,1.88821132978
Qick Sort,Sorted rep. list,7040,1.73455079397
Qick Sort (RP),Random list,7040,1.74053009351
Qick Sort (RP),Repetitions list,7040,1.60500629743
Qick Sort (RP),Sorted list,7040,1.78798190753
Qick Sort (RP),Sorted rep. list,7040,1.63321097692
Bubble Sort,Random list,7168,17.2095903556
Bubble Sort,Repetitions list,7168,28.0677817663
Bubble Sort,Sorted list,7168,17.1298100948
Bubble Sort,Sorted rep. list,7168,28.0275300344
Insertion Sort,Random list,7168,6.5752799511
Insertion Sort,Repetitions list,7168,6.47260332108
Insertion Sort,Sorted list,7168,6.56616934141
Insertion Sort,Sorted rep. list,7168,6.5745882988
Qick Sort,Random list,7168,1.9865963459
Qick Sort,Repetitions list,7168,1.77812711398
Qick Sort,Sorted list,7168,1.92386730512
Qick Sort,Sorted rep. list,7168,1.81594371796
Qick Sort (RP),Random list,7168,1.82780305545
Qick Sort (RP),Repetitions list,7168,1.66093738874
Qick Sort (RP),Sorted list,7168,1.8268113931
Qick Sort (RP),Sorted rep. list,7168,1.68110632896
Bubble Sort,Random list,7296,17.922163407
Bubble Sort,Repetitions list,7296,29.0876992544
Bubble Sort,Sorted list,7296,17.914516449
Bubble Sort,Sorted rep. list,7296,29.0744570096
Insertion Sort,Random list,7296,6.82855542501
Insertion Sort,Repetitions list,7296,6.69816366831
Insertion Sort,Sorted list,7296,6.81686941783
Insertion Sort,Sorted rep. list,7296,6.70207691193
Qick Sort,Random list,7296,1.95896760623
Qick Sort,Repetitions list,7296,1.79822095235
Qick Sort,Sorted list,7296,1.95767664909
Qick Sort,Sorted rep. list,7296,1.79640253385
Qick Sort (RP),Random list,7296,1.81543890635
Qick Sort (RP),Repetitions list,7296,1.67422771454
Qick Sort (RP),Sorted list,7296,1.8375989596
Qick Sort (RP),Sorted rep. list,7296,1.70996173223
Bubble Sort,Random list,7424,18.4319186211
Bubble Sort,Repetitions list,7424,30.0366260211
Bubble Sort,Sorted list,7424,18.4830656846
Bubble Sort,Sorted rep. list,7424,30.0705076853
Insertion Sort,Random list,7424,7.0630346934
Insertion Sort,Repetitions list,7424,6.91675972939
Insertion Sort,Sorted list,7424,7.05530571938
Insertion Sort,Sorted rep. list,7424,6.92392206192
Qick Sort,Random list,7424,1.99634234111
Qick Sort,Repetitions list,7424,1.84789967537
Qick Sort,Sorted list,7424,2.02048071225
Qick Sort,Sorted rep. list,7424,1.8434586525
Qick Sort (RP),Random list,7424,1.85389558474
Qick Sort (RP),Repetitions list,7424,1.7206846873
Qick Sort (RP),Sorted list,7424,1.8602057298
Qick Sort (RP),Sorted rep. list,7424,1.71052606901
Bubble Sort,Random list,7552,19.1674140294
Bubble Sort,Repetitions list,7552,31.2269682884
Bubble Sort,Sorted list,7552,19.0801010132
Bubble Sort,Sorted rep. list,7552,31.1779277325
Insertion Sort,Random list,7552,7.32377632459
Insertion Sort,Repetitions list,7552,7.19972531001
Insertion Sort,Sorted list,7552,7.33324464162
Insertion Sort,Sorted rep. list,7552,7.56671929359
Qick Sort,Random list,7552,2.40883930524
Qick Sort,Repetitions list,7552,1.92714222272
Qick Sort,Sorted list,7552,2.24667962392
Qick Sort,Sorted rep. list,7552,2.2008190155
Qick Sort (RP),Random list,7552,2.34882497787
Qick Sort (RP),Repetitions list,7552,2.38205607732
Qick Sort (RP),Sorted list,7552,2.64147766431
Qick Sort (RP),Sorted rep. list,7552,2.24920161565
Bubble Sort,Random list,7680,25.862969319
Bubble Sort,Repetitions list,7680,32.56260101
Bubble Sort,Sorted list,7680,20.2399166425
Bubble Sort,Sorted rep. list,7680,35.9395413399
Insertion Sort,Random list,7680,8.51543728511
Insertion Sort,Repetitions list,7680,8.34000468254
Insertion Sort,Sorted list,7680,8.4963350296
Insertion Sort,Sorted rep. list,7680,8.27574666341
Qick Sort,Random list,7680,2.35740478834
Qick Sort,Repetitions list,7680,2.13230975469
Qick Sort,Sorted list,7680,2.34113645554
Qick Sort,Sorted rep. list,7680,2.12864732742
Qick Sort (RP),Random list,7680,2.16492565473
Qick Sort (RP),Repetitions list,7680,1.99374961853
Qick Sort (RP),Sorted list,7680,2.17648704847
Qick Sort (RP),Sorted rep. list,7680,1.9881122907
Bubble Sort,Random list,7808,23.2455895742
Bubble Sort,Repetitions list,7808,37.4688707193
Bubble Sort,Sorted list,7808,24.4866467317
Bubble Sort,Sorted rep. list,7808,37.6149036884
Insertion Sort,Random list,7808,8.81796232859
Insertion Sort,Repetitions list,7808,8.57699863116
Insertion Sort,Sorted list,7808,8.81600340207
Insertion Sort,Sorted rep. list,7808,8.58218963941
Qick Sort,Random list,7808,2.40768567721
Qick Sort,Repetitions list,7808,2.15893689791
Qick Sort,Sorted list,7808,2.45959965388
Qick Sort,Sorted rep. list,7808,2.1629866759
Qick Sort (RP),Random list,7808,2.20666027069
Qick Sort (RP),Repetitions list,7808,2.06794563929
Qick Sort (RP),Sorted list,7808,2.32686368624
Qick Sort (RP),Sorted rep. list,7808,2.01037295659
Bubble Sort,Random list,7936,24.0472117265
Bubble Sort,Repetitions list,7936,38.9807223479
Bubble Sort,Sorted list,7936,24.4056835969
Bubble Sort,Sorted rep. list,7936,38.7132713
Insertion Sort,Random list,7936,9.16864864031
Insertion Sort,Repetitions list,7936,8.82006160418
Insertion Sort,Sorted list,7936,9.12689304352
Insertion Sort,Sorted rep. list,7936,8.80500761668
Qick Sort,Random list,7936,2.47218704224
Qick Sort,Repetitions list,7936,2.22541602453
Qick Sort,Sorted list,7936,2.43285298347
Qick Sort,Sorted rep. list,7936,2.29709068934
Qick Sort (RP),Random list,7936,2.29233900706
Qick Sort (RP),Repetitions list,7936,2.06720232964
Qick Sort (RP),Sorted list,7936,2.29588858287
Qick Sort (RP),Sorted rep. list,7936,2.06628600756
Bubble Sort,Random list,8064,24.1138323943
Bubble Sort,Repetitions list,8064,43.8829081059
Bubble Sort,Sorted list,8064,31.3058269819
Bubble Sort,Sorted rep. list,8064,51.7239712874
Insertion Sort,Random list,8064,8.79540435473
Insertion Sort,Repetitions list,8064,8.43826389313
Insertion Sort,Sorted list,8064,8.66152429581
Insertion Sort,Sorted rep. list,8064,8.36351799965
Qick Sort,Random list,8064,2.32667827606
Qick Sort,Repetitions list,8064,2.07852602005
Qick Sort,Sorted list,8064,2.2395333449
Qick Sort,Sorted rep. list,8064,2.09794545174
Qick Sort (RP),Random list,8064,2.21157987912
Qick Sort (RP),Repetitions list,8064,1.92331004143
Qick Sort (RP),Sorted list,8064,2.09852298101
Qick Sort (RP),Sorted rep. list,8064,2.03101770083
